Date,SPY_pcent_gain,UPRO_pcent_gain,ideal_UPRO_pcent_gain,SPY_cumulative_gain,UPRO_cumulative_gain,ideal_UPRO_cumulative_gain
2016-11-10,0.249558,0.614083,0.748673,2.355778,10.193088,7.542496
2016-11-11,-0.230500,-0.664582,-0.691499,2.350347,10.125346,7.490339
2016-11-14,0.078550,0.191146,0.235650,2.352194,10.144701,7.507990
2016-11-15,0.780277,2.330344,2.340832,2.370547,10.381107,7.683740
2016-11-16,-0.187834,-0.506061,-0.563502,2.366095,10.328572,7.640442
2016-11-17,0.514073,1.458969,1.542218,2.378258,10.479263,7.758274
2016-11-18,-0.223757,-0.659628,-0.671270,2.372937,10.410139,7.706195
2016-11-21,0.755146,2.244359,2.265438,2.390856,10.643780,7.880774
2016-11-22,0.195325,0.584491,0.585975,2.395526,10.705992,7.926953
2016-11-23,0.054400,0.180786,0.163199,2.396829,10.725347,7.939890
2016-11-25,0.371548,1.147196,1.114645,2.405734,10.848387,8.028392
2016-11-28,-0.469487,-1.414550,-1.408462,2.394440,10.694932,7.915315
2016-11-29,0.195033,0.568763,0.585098,2.399109,10.755760,7.961627
2016-11-30,-0.239916,-0.796909,-0.719749,2.393354,10.670047,7.904324
2016-12-01,-0.367546,-1.153150,-1.102638,2.384557,10.547005,7.817167
2016-12-02,0.050092,0.183512,0.150275,2.385751,10.566360,7.828915
2016-12-05,0.600877,1.687815,1.802632,2.400087,10.744701,7.970041
2016-12-06,0.316741,1.106538,0.950222,2.407689,10.863595,8.045774
2016-12-07,1.308078,3.817765,3.924234,2.439183,11.278341,8.361509
2016-12-08,0.244874,0.759991,0.734623,2.445156,11.364056,8.422935
2016-12-09,0.604042,1.788318,1.812127,2.459926,11.567281,8.575569
2016-12-12,-0.114783,-0.274883,-0.344349,2.457102,11.535485,8.546039
2016-12-13,0.667401,1.905561,2.002203,2.473501,11.755300,8.717148
2016-12-14,-0.825426,-2.281549,-2.476278,2.453084,11.487097,8.501288
2016-12-15,0.411720,1.022986,1.235160,2.463184,11.604609,8.606292
2016-12-16,-0.780391,-0.428874,-2.341173,2.443962,11.554840,8.404804
2016-12-19,0.217742,0.550370,0.653225,2.449283,11.618434,8.459706
2016-12-20,0.385756,1.059014,1.157267,2.458731,11.741475,8.557608
2016-12-21,-0.278264,-0.741784,-0.834792,2.451890,11.654378,8.486169
2016-12-22,-0.172742,-0.474495,-0.518225,2.447654,11.599079,8.442192
2016-12-23,0.146420,0.297969,0.439261,2.451238,11.633641,8.479275
2016-12-27,0.248105,0.760553,0.744314,2.457320,11.722121,8.542387
2016-12-28,-0.826451,-2.382359,-2.479352,2.437011,11.442858,8.330592
2016-12-29,-0.022276,-0.169145,-0.066829,2.436468,11.423503,8.325024
2016-12-30,-0.365503,-1.028681,-1.096510,2.427563,11.305991,8.233740
2017-01-03,0.765001,2.164343,2.295002,2.446134,11.550692,8.422704
2017-01-04,0.594920,1.783361,1.784759,2.460686,11.756682,8.573029
2017-01-05,-0.079446,-0.305736,-0.238337,2.458731,11.720738,8.552596
2017-01-06,0.357780,1.132343,1.073339,2.467528,11.853457,8.644395
2017-01-09,-0.330091,-0.944720,-0.990273,2.459383,11.741475,8.558792
2017-01-10,0.000000,-0.164836,0.000000,2.459383,11.722121,8.558792
2017-01-11,0.282610,0.813775,0.847830,2.466334,11.817512,8.631356
2017-01-12,-0.250994,-0.655125,-0.752981,2.460143,11.740093,8.566363
2017-01-13,0.229552,0.624118,0.688656,2.465791,11.813365,8.625356
2017-01-17,-0.352347,-0.924523,-1.057040,2.457102,11.704148,8.534182
2017-01-18,0.220994,0.519731,0.662983,2.462533,11.764978,8.590763
2017-01-19,-0.370450,-1.045830,-1.111351,2.453410,11.641936,8.495289
2017-01-20,0.367403,1.033135,1.102210,2.462424,11.762213,8.588925
2017-01-23,-0.260215,-0.775748,-0.780644,2.456016,11.670968,8.521876
2017-01-24,0.641173,1.907132,1.923518,2.471764,11.893549,8.685796
2017-01-25,0.865554,2.429386,2.596662,2.493158,12.182489,8.911337
2017-01-26,-0.104545,-0.226961,-0.313636,2.490552,12.154839,8.883387
2017-01-27,-0.156979,-0.352596,-0.470938,2.486642,12.111982,8.841552
2017-01-30,-0.620168,-1.803448,-1.860503,2.471221,11.893549,8.677055
2017-01-31,-0.008791,-0.058117,-0.026373,2.471003,11.886636,8.674766
2017-02-01,0.039553,0.058151,0.118660,2.471981,11.893549,8.685060
2017-02-02,0.065903,0.139490,0.197710,2.473610,11.910139,8.702231
2017-02-03,0.689288,2.008123,2.067865,2.490660,12.149309,8.882182
2017-02-06,-0.178775,-0.421028,-0.536326,2.486208,12.098157,8.834544
2017-02-07,0.004372,-0.068564,0.013116,2.486316,12.089862,8.835703
2017-02-08,0.131040,0.400226,0.393120,2.489574,12.138249,8.870438
2017-02-09,0.593265,1.708428,1.779795,2.504344,12.345622,9.028313
2017-02-10,0.394618,1.175815,1.183854,2.514227,12.490784,9.135195
2017-02-13,0.544257,1.527390,1.632771,2.527911,12.681567,9.284352
2017-02-14,0.399533,1.286383,1.198599,2.538010,12.844701,9.395634
2017-02-15,0.522037,1.496070,1.566112,2.551260,13.036866,9.542781
2017-02-16,-0.085134,-0.190877,-0.255402,2.549088,13.011982,9.518408
2017-02-17,0.157632,0.393114,0.472897,2.553106,13.063134,9.563420
2017-02-21,0.595520,1.725056,1.786561,2.568310,13.288480,9.734277
2017-02-22,-0.088801,-0.176863,-0.266404,2.566029,13.264978,9.708344
2017-02-23,0.067718,0.250124,0.203153,2.567767,13.298157,9.728067
2017-02-24,0.126883,0.332673,0.380650,2.571025,13.342396,9.765097
2017-02-27,0.156288,0.445552,0.468864,2.575043,13.401843,9.810882
2017-02-28,-0.269917,-0.742721,-0.809751,2.568093,13.302305,9.731438
2017-03-01,1.399754,4.032418,4.199262,2.604040,13.838710,10.140087
2017-03-02,-0.629742,-1.698300,-1.889226,2.587641,13.603687,9.948518
2017-03-03,0.062951,0.091473,0.188854,2.589270,13.616130,9.967306
2017-03-06,-0.297790,-0.873186,-0.893370,2.581560,13.497236,9.878261
2017-03-07,-0.298686,-0.891123,-0.896059,2.573849,13.376959,9.789746
2017-03-08,-0.185655,-0.651092,-0.556965,2.569070,13.289863,9.735220
2017-03-09,0.126819,0.353680,0.380457,2.572328,13.336867,9.772259
2017-03-10,0.350418,0.984757,1.051255,2.581342,13.468202,9.874990
2017-03-13,0.050484,0.153985,0.151453,2.582645,13.488941,9.889946
2017-03-14,-0.382660,-1.024913,-1.147980,2.572763,13.350691,9.776411
2017-03-15,0.865345,2.371345,2.596036,2.595026,13.667282,10.030211
2017-03-16,-0.196694,-0.394500,-0.590083,2.589922,13.613365,9.971024
2017-03-17,-0.608016,-0.660101,-1.824049,2.574175,13.523503,9.789148
2017-03-20,-0.109689,-0.286245,-0.329066,2.571351,13.484793,9.756935
2017-03-21,-1.283950,-3.803563,-3.851849,2.538336,12.971890,9.381113
2017-03-22,0.235316,0.607482,0.705947,2.544309,13.050692,9.447338
2017-03-23,-0.106710,-0.338981,-0.320130,2.541594,13.006453,9.417094
2017-03-24,-0.072639,-0.201958,-0.217918,2.539748,12.980185,9.396573
2017-03-27,-0.102628,-0.362131,-0.307884,2.537142,12.933180,9.367642
2017-03-28,0.727683,2.084453,2.183048,2.555604,13.202766,9.572142
2017-03-29,0.093484,0.460731,0.280451,2.557993,13.263595,9.598988
2017-03-30,0.318417,0.781739,0.955252,2.566138,13.367282,9.690682
2017-03-31,-0.232760,-0.703276,-0.698279,2.560165,13.273273,9.623014
2017-04-03,-0.173922,-0.385382,-0.521765,2.555712,13.222120,9.572805
2017-04-04,0.063738,0.167293,0.191213,2.557341,13.244240,9.591109
2017-04-05,-0.297264,-1.012519,-0.891792,2.549739,13.110139,9.505576
2017-04-06,0.281116,0.822524,0.843347,2.556907,13.217973,9.585741
2017-04-07,-0.101939,-0.292858,-0.305817,2.554301,13.179263,9.556427
2017-04-10,0.059523,0.157345,0.178570,2.555821,13.200000,9.573491
2017-04-11,-0.118976,-0.356094,-0.356928,2.552780,13.152996,9.539321
2017-04-12,-0.438186,-1.261296,-1.314557,2.541594,12.987098,9.413921
2017-04-13,-0.649491,-1.905473,-1.948473,2.525087,12.739632,9.230493
2017-04-17,0.885989,2.528487,2.657966,2.547459,13.061752,9.475837
2017-04-18,-0.298423,-0.952586,-0.895270,2.539857,12.937328,9.391002
2017-04-19,-0.183860,-0.512930,-0.551580,2.535187,12.870968,9.339204
2017-04-20,0.813911,2.330826,2.441733,2.555821,13.170968,9.567242
2017-04-21,-0.318688,-0.839717,-0.956064,2.547676,13.060369,9.475773
2017-04-24,1.099792,3.175618,3.299376,2.575695,13.475117,9.788414
2017-04-25,0.581863,1.754383,1.745590,2.590682,13.711522,9.959280
2017-04-26,-0.062884,-0.141165,-0.188651,2.589053,13.692166,9.940492
2017-04-27,0.083898,0.242332,0.251693,2.591225,13.725347,9.965511
2017-04-28,-0.217940,-0.614429,-0.653819,2.585578,13.641014,9.900355
2017-05-01,0.252012,0.628364,0.756037,2.592094,13.726729,9.975205
2017-05-02,0.037712,0.171208,0.113136,2.593071,13.750230,9.986491
2017-05-03,-0.121459,-0.321738,-0.364377,2.589922,13.705991,9.950102
2017-05-04,0.117410,0.191656,0.352230,2.592963,13.732259,9.985149
2017-05-05,0.393702,1.258435,1.181105,2.603171,13.905071,10.103085
2017-05-08,-0.016685,-0.059657,-0.050054,2.602737,13.896775,10.098028
2017-05-09,-0.091798,-0.268603,-0.275393,2.600347,13.859448,10.070218
2017-05-10,0.179583,0.458849,0.538748,2.605017,13.923042,10.124471
2017-05-11,-0.204273,-0.546127,-0.612819,2.599696,13.847005,10.062427
2017-05-12,-0.167102,-0.499193,-0.501306,2.595352,13.777881,10.011983
2017-05-15,0.552350,1.485045,1.657051,2.609687,13.982489,10.177887
2017-05-16,-0.091553,-0.217522,-0.274658,2.607298,13.952074,10.149932
2017-05-17,-1.774406,-5.261588,-5.323219,2.561034,13.217973,9.609629
2017-05-18,0.402848,1.035457,1.208545,2.571351,13.354840,9.725766
2017-05-19,0.650418,1.946171,1.951253,2.588076,13.614748,9.915540
2017-05-22,0.507745,1.604382,1.523234,2.601216,13.833180,10.066577
2017-05-23,0.221275,0.629619,0.663826,2.606972,13.920277,10.133402
2017-05-24,0.233284,0.566100,0.699852,2.613054,13.999079,10.204321
2017-05-25,0.477949,1.412204,1.433848,2.625543,14.196775,10.350635
2017-05-26,-0.020677,0.048688,-0.062030,2.625000,14.203687,10.344215
2017-05-30,-0.086884,-0.243329,-0.260652,2.622719,14.169125,10.317252
2017-05-31,-0.024844,-0.165871,-0.074532,2.622068,14.145623,10.309563
2017-06-01,0.795228,2.335804,2.385685,2.642919,14.476037,10.555516
2017-06-02,0.332839,0.964578,0.998517,2.651716,14.615670,10.660915
2017-06-05,-0.073716,-0.132432,-0.221149,2.649761,14.596314,10.637338
2017-06-06,-0.319684,-0.899790,-0.959053,2.641290,14.464978,10.535321
2017-06-07,0.185024,0.449200,0.555072,2.646177,14.529954,10.593799
2017-06-08,0.049247,0.123696,0.147741,2.647480,14.547927,10.609451
2017-06-09,-0.151774,-0.418135,-0.455322,2.643462,14.487097,10.561143
2017-06-12,-0.020543,-0.133596,-0.061628,2.642919,14.467743,10.554635
2017-06-13,0.488988,1.442895,1.466965,2.655843,14.676498,10.709468
2017-06-14,-0.126763,-0.348530,-0.380288,2.652476,14.625346,10.668741
2017-06-15,-0.192434,-0.633324,-0.577302,2.647372,14.532720,10.607150
2017-06-16,-0.463554,0.000000,-1.390661,2.635100,14.532720,10.459640
2017-06-19,0.832511,2.530437,2.497533,2.657037,14.900461,10.720873
2017-06-20,-0.674409,-1.911293,-2.023227,2.639118,14.615670,10.503966
2017-06-21,-0.024690,-0.208099,-0.074069,2.638466,14.585255,10.496186
2017-06-22,-0.045277,-0.113747,-0.135832,2.637272,14.568664,10.481928
2017-06-23,0.119424,0.427032,0.358272,2.640421,14.630877,10.519482
2017-06-26,0.065803,0.085036,0.197410,2.642159,14.643319,10.540249
2017-06-27,-0.805619,-2.322505,-2.416858,2.620873,14.303227,10.285506
2017-06-28,0.895041,2.513044,2.685124,2.644331,14.662673,10.561685
2017-06-29,-0.878886,-2.526873,-2.636657,2.621090,14.292166,10.283209
2017-06-30,0.186450,0.473981,0.559350,2.625977,14.359908,10.340728
2017-07-03,0.169563,0.491004,0.508690,2.630430,14.430416,10.393330
2017-07-05,0.231203,0.651461,0.693609,2.636512,14.524425,10.465420
2017-07-06,-0.914446,-2.665146,-2.743339,2.612402,14.137328,10.178318
2017-07-07,0.648513,1.838452,1.945539,2.629344,14.397236,10.376341
2017-07-10,0.107387,0.278475,0.322160,2.632168,14.437328,10.409769
2017-07-11,-0.074264,-0.229822,-0.222791,2.630213,14.404148,10.386577
2017-07-12,0.751473,2.255491,2.254420,2.649978,14.729032,10.620734
2017-07-13,0.168027,0.469311,0.504081,2.654431,14.798157,10.674271
2017-07-14,0.466410,1.326603,1.399231,2.666811,14.994470,10.823629
2017-07-17,-0.012217,0.009222,-0.036650,2.666486,14.995853,10.819662
2017-07-18,0.052949,0.156726,0.158846,2.667897,15.019355,10.836849
2017-07-19,0.541399,1.620028,1.624197,2.682341,15.262673,11.012861
2017-07-20,0.044537,0.072470,0.133610,2.683536,15.273734,11.027575
2017-07-21,-0.089033,-0.199133,-0.267100,2.681147,15.243319,10.998120
2017-07-24,-0.024302,-0.099765,-0.072907,2.680495,15.228111,10.990102
2017-07-25,0.243088,0.599186,0.729265,2.687011,15.319356,11.070249
2017-07-26,0.004040,0.081217,0.012119,2.687120,15.331798,11.071590
2017-07-27,-0.092954,-0.234444,-0.278862,2.684622,15.295854,11.040716
2017-07-28,-0.117311,-0.470000,-0.351933,2.681473,15.223963,11.001860
2017-07-31,-0.056701,-0.136212,-0.170102,2.679952,15.203226,10.983146
2017-08-01,0.222881,0.591071,0.668642,2.685925,15.293088,11.056584
2017-08-02,0.048518,0.117524,0.145554,2.687228,15.311061,11.072677
2017-08-03,-0.193984,-0.469533,-0.581953,2.682016,15.239171,11.008239
2017-08-04,0.182215,0.426390,0.546644,2.686903,15.304149,11.068415
2017-08-07,0.185923,0.532970,0.557768,2.691898,15.385716,11.130151
2017-08-08,-0.246097,-0.620010,-0.738290,2.685274,15.290323,11.047978
2017-08-09,-0.004042,-0.153700,-0.012127,2.685165,15.266821,11.046638
2017-08-10,-1.411529,-4.156485,-4.234586,2.647263,14.632258,10.578859
2017-08-11,0.147686,0.377934,0.443059,2.651173,14.687559,10.625730
2017-08-14,0.991315,2.936750,2.973945,2.677454,15.118895,10.941733
2017-08-15,-0.012168,-0.018292,-0.036503,2.677128,15.116130,10.937739
2017-08-16,0.174438,0.448145,0.523314,2.681798,15.183872,10.994978
2017-08-17,-1.559086,-4.625329,-4.677257,2.639987,14.481568,10.480714
2017-08-18,-0.156316,-0.563247,-0.468949,2.635860,14.400001,10.431565
2017-08-21,0.078277,0.307221,0.234832,2.637923,14.444241,10.456062
2017-08-22,1.045701,2.947928,3.137103,2.665508,14.870047,10.784079
2017-08-23,-0.358541,-0.994795,-1.075624,2.655951,14.722120,10.668083
2017-08-24,-0.233069,-0.685507,-0.699206,2.649761,14.621199,10.593491
2017-08-25,0.233613,0.661878,0.700840,2.655951,14.717974,10.667735
2017-08-28,0.004093,0.018779,0.012278,2.656060,14.720737,10.669044
2017-08-29,0.114486,0.281749,0.343459,2.659101,14.762213,10.705688
2017-08-30,0.473755,1.489040,1.421265,2.671698,14.982028,10.857844
2017-08-31,0.601606,1.688662,1.804817,2.687771,15.235024,11.053808
2017-09-01,0.141416,0.544465,0.424249,2.691572,15.317973,11.100704
2017-09-05,-0.718204,-2.265341,-2.154613,2.672241,14.970969,10.861527
2017-09-06,0.341379,1.015786,1.024136,2.681364,15.123042,10.972764
2017-09-07,-0.012150,-0.073128,-0.036451,2.681038,15.111983,10.968764
2017-09-08,-0.117468,-0.420826,-0.352404,2.677889,15.048388,10.930110
2017-09-11,1.066593,3.151125,3.199779,2.706451,15.522581,11.279849
2017-09-12,0.337064,1.095476,1.011191,2.715573,15.692627,11.393910
2017-09-13,0.047988,0.185006,0.143965,2.716877,15.721659,11.410313
2017-09-14,-0.031979,-0.140696,-0.095937,2.716008,15.699540,11.399366
2017-09-15,-0.359868,0.440297,-1.079604,2.706234,15.768664,11.276298
2017-09-18,0.212689,0.534800,0.638066,2.711990,15.852995,11.348248
2017-09-19,0.100112,0.235461,0.300336,2.714705,15.890323,11.382331
2017-09-20,0.036003,0.156606,0.108009,2.715682,15.915208,11.394625
2017-09-21,-0.267935,-0.851289,-0.803806,2.708406,15.779724,11.303035
2017-09-22,0.020050,0.052570,0.060150,2.708949,15.788019,11.309833
2017-09-25,-0.204462,-0.621709,-0.613385,2.703410,15.689863,11.240461
2017-09-26,0.060262,0.176223,0.180785,2.705039,15.717512,11.260782
2017-09-27,0.389434,1.081889,1.168301,2.715573,15.887558,11.392341
2017-09-28,0.119977,0.382879,0.359932,2.718831,15.948389,11.433346
2017-09-29,0.351504,0.962203,1.054512,2.728388,16.101844,11.553912
2017-10-02,0.433870,1.270710,1.301609,2.740226,16.306452,11.704299
2017-10-03,0.214012,0.720641,0.642035,2.746090,16.423963,11.779445
2017-10-04,0.118644,0.319866,0.355932,2.749348,16.476498,11.821371
2017-10-05,0.592511,1.720092,1.777532,2.765639,16.759909,12.031500
2017-10-06,-0.113881,-0.255711,-0.341643,2.762489,16.717052,11.990395
2017-10-09,-0.165113,-0.496196,-0.495339,2.757928,16.634102,11.931002
2017-10-10,0.263831,0.673205,0.791492,2.765204,16.746084,12.025435
2017-10-11,0.157100,0.470566,0.471301,2.769548,16.824885,12.082111
2017-10-12,-0.149010,-0.427279,-0.447030,2.765421,16.752996,12.028100
2017-10-13,0.121740,0.264071,0.365219,2.768788,16.797236,12.072029
2017-10-16,0.133358,0.436212,0.400074,2.772480,16.870507,12.120326
2017-10-17,0.070511,0.213061,0.211534,2.774435,16.906452,12.145965
2017-10-18,0.097859,0.286211,0.293577,2.777150,16.954840,12.181623
2017-10-19,0.027371,0.089694,0.082112,2.777910,16.970047,12.191625
2017-10-20,0.516045,1.433807,1.548136,2.792246,17.213365,12.380368
2017-10-23,-0.388939,-1.092286,-1.166816,2.781386,17.025346,12.235912
2017-10-24,0.175711,0.470970,0.527133,2.786273,17.105530,12.300411
2017-10-25,-0.495013,-1.390125,-1.485039,2.772480,16.867742,12.117746
2017-10-26,0.129266,0.204908,0.387797,2.776064,16.902305,12.164738
2017-10-27,0.817618,2.543760,2.452855,2.798762,17.332259,12.463121
2017-10-30,-0.372508,-1.108717,-1.117525,2.788336,17.140094,12.323843
2017-10-31,0.155791,0.362954,0.467374,2.792680,17.202304,12.381441
2017-11-01,0.132217,0.514347,0.396651,2.796373,17.290784,12.430552
2017-11-02,0.038839,0.063967,0.116516,2.797459,17.301844,12.445036
2017-11-03,0.333870,0.902917,1.001610,2.806799,17.458066,12.569687
2017-11-06,0.154766,0.403860,0.464299,2.811142,17.528572,12.628048
2017-11-07,-0.069536,-0.086758,-0.208607,2.809188,17.513364,12.601705
2017-11-08,0.170090,0.489428,0.510270,2.813966,17.599079,12.666007
2017-11-09,-0.362770,-1.146898,-1.088309,2.803758,17.397236,12.528162
2017-11-10,-0.030994,-0.135095,-0.092982,2.802889,17.373733,12.516513
2017-11-13,0.092987,0.262595,0.278962,2.805495,17.419356,12.551430
2017-11-14,-0.232252,-0.626981,-0.696755,2.798979,17.310140,12.463977
2017-11-15,-0.500527,-1.549400,-1.501582,2.784970,17.041936,12.276820
2017-11-16,0.850099,2.393122,2.550296,2.808645,17.449771,12.589915
2017-11-17,-0.293871,-0.744738,-0.881614,2.800391,17.319816,12.478921
2017-11-20,0.170636,0.423060,0.511909,2.805169,17.393089,12.542802
2017-11-21,0.654279,1.939429,1.962836,2.823523,17.730416,12.788996
2017-11-22,-0.088457,-0.296297,-0.265372,2.821025,17.677881,12.755058
2017-11-24,0.230973,0.641278,0.692918,2.827541,17.791245,12.843440
2017-11-27,-0.049921,-0.062168,-0.149763,2.826130,17.780185,12.824205
2017-11-28,1.014481,2.962445,3.043443,2.854800,18.306913,13.214503
2017-11-29,-0.060868,-0.181237,-0.182604,2.853062,18.273734,13.190372
2017-11-30,0.875497,2.489026,2.626492,2.878041,18.728572,13.536817
2017-12-01,-0.207546,-0.546245,-0.622639,2.872068,18.626268,13.452531
2017-12-04,-0.120992,-0.385954,-0.362977,2.868593,18.554379,13.403701
2017-12-05,-0.359663,-1.050597,-1.078988,2.858275,18.359448,13.259077
2017-12-06,0.018993,0.000000,0.056979,2.858818,18.359448,13.266632
2017-12-07,0.315308,0.941268,0.945924,2.867832,18.532259,13.392124
2017-12-08,0.545311,1.603882,1.635933,2.883471,18.829495,13.611211
2017-12-11,0.301302,0.961815,0.903907,2.892159,19.010600,13.734243
2017-12-12,0.176486,0.487241,0.529459,2.897263,19.103227,13.806960
2017-12-13,-0.011245,-0.057898,-0.033735,2.896937,19.092167,13.802303
2017-12-14,-0.408621,-1.223748,-1.225862,2.885100,18.858527,13.633105
2017-12-15,0.319960,2.433840,0.959880,2.894331,19.317513,13.763967
2017-12-18,0.634123,1.910826,1.902370,2.912685,19.686637,14.025809
2017-12-19,-0.384041,-1.144666,-1.152124,2.901499,19.461291,13.864214
2017-12-20,-0.052406,-0.177592,-0.157219,2.899978,19.426729,13.842417
2017-12-21,0.205965,0.519496,0.617895,2.905951,19.527650,13.927948
2017-12-22,-0.026152,-0.092030,-0.078455,2.905191,19.509679,13.917021
2017-12-26,-0.119625,-0.389741,-0.358874,2.901716,19.433642,13.867076
2017-12-27,0.048656,0.213413,0.145969,2.903128,19.475115,13.887318
2017-12-28,0.205741,0.461419,0.617224,2.909101,19.564977,13.973034
2017-12-29,-0.377052,-0.968058,-1.131157,2.898132,19.375577,13.814977
2018-01-02,0.715733,2.047802,2.147198,2.918875,19.772351,14.111612
2018-01-03,0.632516,1.824926,1.897547,2.937337,20.133181,14.379386
2018-01-04,0.421483,1.263471,1.264448,2.949717,20.387558,14.561206
2018-01-05,0.666407,1.952938,1.999221,2.969375,20.785715,14.852317
2018-01-08,0.182869,0.498836,0.548607,2.974805,20.889401,14.933798
2018-01-09,0.226342,0.708139,0.679026,2.981538,21.037327,15.035202
2018-01-10,-0.152988,-0.466576,-0.458965,2.976976,20.939172,14.966196
2018-01-11,0.729607,2.066548,2.188822,2.998697,21.371890,15.293779
2018-01-12,0.651897,1.972959,1.955691,3.018245,21.793549,15.592878
2018-01-16,-0.341829,-1.040342,-1.025488,3.007928,21.566821,15.432975
2018-01-17,0.953166,2.871792,2.859498,3.036598,22.186176,15.874281
2018-01-18,-0.168081,-0.454883,-0.504242,3.031494,22.085254,15.794236
2018-01-19,0.454965,1.226915,1.364895,3.045287,22.356222,16.009811
2018-01-22,0.813094,2.455012,2.439283,3.070048,22.905069,16.400335
2018-01-23,0.212249,0.700151,0.636747,3.076564,23.065440,16.504764
2018-01-24,-0.038835,-0.185813,-0.116505,3.075369,23.022581,16.485535
2018-01-25,0.042374,0.132110,0.127122,3.076672,23.052996,16.506492
2018-01-26,1.157783,3.412296,3.473349,3.112293,23.839632,17.079820
2018-01-29,-0.662989,-2.047089,-1.988967,3.091659,23.351614,16.740108
2018-01-30,-1.025707,-3.108164,-3.077121,3.059948,22.625807,16.224994
2018-01-31,0.049682,1.234264,0.149046,3.061468,22.905069,16.249177
2018-02-01,-0.113518,-1.400284,-0.340554,3.057993,22.584334,16.193840
2018-02-02,-2.176992,-6.464252,-6.530977,2.991421,21.124425,15.136224
2018-02-05,-4.182254,-12.297125,-12.546762,2.866312,18.526728,13.237118
2018-02-06,1.970224,5.775693,5.910672,2.922785,19.596775,14.019521
2018-02-07,-0.542486,-1.890652,-1.627457,2.906929,19.226268,13.791359
2018-02-08,-3.750890,-11.138277,-11.252670,2.797893,17.084793,12.239463
2018-02-09,1.502152,4.636673,4.506457,2.839922,17.876959,12.791029
2018-02-12,1.468450,3.920815,4.405349,2.881625,18.577882,13.354518
2018-02-13,0.248739,0.878106,0.746217,2.888792,18.741015,13.454172
2018-02-14,1.349623,4.108882,4.048868,2.927780,19.511061,13.998914
2018-02-15,1.276013,3.656197,3.828039,2.965139,20.224424,14.534797
2018-02-16,0.029296,0.075194,0.087887,2.966008,20.239632,14.547572
2018-02-20,-0.626118,-1.762295,-1.878354,2.947437,19.882950,14.274317
2018-02-21,-0.497423,-1.599222,-1.492269,2.932776,19.564977,14.061306
2018-02-22,0.129608,0.409835,0.388824,2.936577,19.645162,14.115979
2018-02-23,1.593934,4.764254,4.781802,2.983384,20.581107,14.790977
2018-02-26,1.161226,3.472832,3.483677,3.018028,21.295854,15.306247
2018-02-27,-1.248651,-3.862632,-3.745953,2.980343,20.473274,14.732882
2018-02-28,-1.013008,-3.261532,-3.039025,2.950152,19.805531,14.285146
2018-03-01,-1.454070,-4.069523,-4.362211,2.907255,18.999540,13.661998
2018-03-02,0.515493,1.542600,1.546479,2.922241,19.292627,13.873278
2018-03-05,1.155796,3.375134,3.467387,2.956016,19.943779,14.354318
2018-03-06,0.253500,0.790242,0.760501,2.963510,20.101384,14.463483
2018-03-07,-0.036648,-0.110041,-0.109945,2.962424,20.079264,14.447581
2018-03-08,0.483909,1.335721,1.451727,2.976759,20.347467,14.657321
2018-03-09,1.740237,5.204513,5.220710,3.028562,21.406453,15.422537
2018-03-12,-0.125509,-0.355209,-0.376526,3.024761,21.330416,15.364467
2018-03-13,-0.646269,-1.924948,-1.938807,3.005213,20.919816,15.066580
2018-03-14,-0.513159,-1.599255,-1.539476,2.989791,20.585255,14.834633
2018-03-15,-0.108968,-0.355950,-0.326903,2.986533,20.511982,14.786138
2018-03-16,-0.290905,0.343739,-0.872714,2.977845,20.582490,14.657098
2018-03-19,-1.353035,-4.077110,-4.059105,2.937554,19.743319,14.062151
2018-03-20,0.170070,0.448147,0.510210,2.942550,19.831798,14.133897
2018-03-21,-0.191924,-0.578595,-0.575773,2.936903,19.717052,14.052518
2018-03-22,-2.499715,-6.640021,-7.499146,2.863488,18.407836,12.998699
2018-03-23,-2.131462,-7.405183,-6.394385,2.802454,17.044702,12.167512
2018-03-26,2.735903,8.281285,8.207709,2.879127,18.456222,13.166186
2018-03-27,-1.701173,-5.250935,-5.103518,2.830148,17.487098,12.494248
2018-03-28,-0.295479,-0.838010,-0.886438,2.821785,17.340554,12.383494
2018-03-29,1.277761,4.225465,3.833284,2.857841,18.073273,12.858188
2018-04-02,-2.158462,-6.861475,-6.475386,2.796155,16.833180,12.025571
2018-04-03,1.281698,3.786138,3.845094,2.831994,17.470508,12.487965
2018-04-04,1.069912,3.473925,3.209736,2.862294,18.077420,12.888796
2018-04-05,0.789201,2.034257,2.367602,2.884883,18.445161,13.193952
2018-04-06,-2.228585,-6.580721,-6.685756,2.820591,17.231337,12.311836
2018-04-09,0.492838,1.195451,1.478514,2.834492,17.437329,12.493868
2018-04-10,1.590036,4.772847,4.770108,2.879561,18.269586,13.089839
2018-04-11,-0.524226,-1.483160,-1.572677,2.864466,17.998618,12.883979
2018-04-12,0.822711,2.373452,2.468133,2.888032,18.425807,13.201972
2018-04-13,-0.293310,-0.870344,-0.879930,2.879561,18.265439,13.085804
2018-04-16,0.822174,2.406896,2.466521,2.903236,18.705069,13.408568
2018-04-17,1.069844,3.244643,3.209533,2.934296,19.311982,13.838921
2018-04-18,0.074027,0.207605,0.222080,2.936468,19.352075,13.869654
2018-04-19,-0.554754,-1.750249,-1.664263,2.920178,19.013365,13.638827
2018-04-20,-0.847941,-2.515818,-2.543824,2.895417,18.535023,13.291879
2018-04-23,-0.014995,-0.044755,-0.044985,2.894983,18.526728,13.285900
